label4,realdata,WT1,WT2,WT3,KO1,KO2,KO3,realcv,cvKO,cvWT,Max CV,Min CV,1/Max CV,1/Min CV
MSTRG.4200.1,-0.01015059,1397.300518,1215.190914,1324.053467,1286.445699,1331.391793,1291.107663,0.069832872,0.069832872,0.01896728,0.069832872,0.01896728,14.31990358,52.72237266
MSTRG.4203.1,-0.2302226,157.4656575,152.8542031,153.1707816,124.9254163,133.2357269,136.9661796,0.046798888,0.016672855,0.046798888,0.046798888,0.016672855,21.36802928,59.97772927
MSTRG.4207.1,0.215327307,12.43149927,8.598048923,16.44786916,18.11895351,10.6202391,14.7708625,0.314210443,0.314210443,0.259009634,0.314210443,0.259009634,3.182580405,3.86086025
MSTRG.4209.1,-0.487980147,106.9108937,101.2659095,123.3590187,63.89315185,94.61667564,77.88272956,0.195211434,0.103865051,0.195211434,0.195211434,0.103865051,5.122650769,9.62787758
MSTRG.4210.1,-0.181711859,135.9177254,106.0426034,215.8782827,117.2963832,139.9940609,146.3658193,0.372112886,0.372112886,0.113559764,0.372112886,0.113559764,2.687356547,8.805935912
MSTRG.4216.1,-0.100049683,651.4105619,519.7042904,602.403208,564.5484462,596.6643423,493.4810882,0.112602422,0.112602422,0.095732667,0.112602422,0.095732667,8.880803611,10.44575517
MSTRG.422.1,-0.246441325,279.2943503,343.9219569,372.1330398,246.9899452,275.1607404,316.902141,0.143451676,0.143451676,0.125766556,0.143451676,0.125766556,6.970988628,7.951239466
MSTRG.4222.1,1.08648909,18.2328656,14.33008154,23.64381192,14.30443698,62.75595833,42.29837898,0.611348045,0.249641088,0.611348045,0.611348045,0.249641088,1.635729448,4.00575084
MSTRG.4228.1,-0.067091794,103.5958273,136.613444,127.470986,107.7600919,112.960725,130.2521512,0.139097721,0.139097721,0.10065053,0.139097721,0.10065053,7.189190416,9.93536741
MSTRG.4235.1,-0.605857091,60.49996313,81.20379538,56.53955024,28.60887396,55.99762436,45.65539319,0.318522708,0.200442979,0.318522708,0.318522708,0.200442979,3.139493592,4.98895
MSTRG.4238.1,0.113569258,240.3423193,213.9958843,276.5298003,276.5524483,259.7131199,254.4616767,0.128870401,0.128870401,0.043785582,0.128870401,0.043785582,7.759733739,22.83856805
MSTRG.424.1,-0.025038949,383.7189442,299.9763735,465.6802956,306.1149514,389.0869417,434.3976381,0.216257129,0.216257129,0.172776818,0.216257129,0.172776818,4.624125023,5.787813518
MSTRG.4244.1,-0.02277624,17893.07129,17037.51161,15959.57304,16805.8062,16978.8659,16308.37501,0.05711585,0.05711585,0.020845826,0.05711585,0.020845826,17.50827493,47.97123505
MSTRG.4245.1,0.64696979,24.86299855,21.97279169,7.195942758,14.30443698,43.44643269,26.85611364,0.52616747,0.52616747,0.518310574,0.52616747,0.518310574,1.900535584,1.929345164
MSTRG.4250.1,-0.34287237,203.8765881,172.9163172,187.0945117,135.4153368,155.4416814,153.7512506,0.082454621,0.082454621,0.074940832,0.082454621,0.074940832,12.12788303,13.34386041
MSTRG.4253.1,-0.649197235,34.80819796,59.23100369,52.42758295,33.37701962,25.10238333,34.91294773,0.258166041,0.258166041,0.169508378,0.258166041,0.169508378,3.873476147,5.899413414
MSTRG.4261.1,0.443497727,23332.2666,41432.08708,20253.49489,40883.03452,37411.24045,37321.26972,0.403775935,0.403775935,0.052698238,0.403775935,0.052698238,2.476621102,18.97596648
MSTRG.4266.1,-0.310230771,62.15749637,33.43685692,48.31561566,53.4032314,33.79166987,28.87032216,0.335470186,0.299425515,0.335470186,0.335470186,0.299425515,2.980890825,3.339728748
MSTRG.4267.1,0.173421677,178.1848229,96.48921569,179.8985689,164.0242107,198.8881141,149.7228335,0.314599238,0.314599238,0.147995006,0.314599238,0.147995006,3.178647246,6.756984764
MSTRG.4270.1,-0.178508418,354.7121126,371.6267812,441.0084919,347.1210041,353.3643192,331.0016006,0.117520963,0.117520963,0.033560588,0.117520963,0.033560588,8.509120225,29.79685561
MSTRG.4274.1,-0.678091879,86.19172829,75.47176276,76.07139487,30.51613223,72.41072115,45.65539319,0.428328316,0.076011675,0.428328316,0.428328316,0.076011675,2.334657695,13.15587383
MSTRG.4277.1,-0.681073227,65.47256284,42.03490584,15.41987734,31.46976136,18.34404936,26.85611364,0.611169435,0.611169435,0.260544593,0.611169435,0.260544593,1.636207478,3.838114576
MSTRG.4280.1,0.071484267,466.595606,354.4306834,396.8048435,465.3710165,469.2214731,345.1010603,0.165451377,0.139522211,0.165451377,0.165451377,0.139522211,6.044071791,7.167317603
MSTRG.4282.1,-0.044715024,1042.588406,1050.872646,1165.742727,976.5162313,1172.088206,1011.132679,0.099089742,0.063361913,0.099089742,0.099089742,0.063361913,10.09186202,15.78235182
MSTRG.4286.1,0.008924334,669.6434275,593.2653757,531.4717722,649.421439,546.4595756,609.6337796,0.115717918,0.115717918,0.086271864,0.115717918,0.086271864,8.641704024,11.59126454
MSTRG.4287.1,-0.10436142,101.938294,101.2659095,99.71520679,106.8064628,91.72024679,83.25395229,0.127016912,0.01129107,0.127016912,0.127016912,0.01129107,7.872967324,88.56556413
MSTRG.4291.1,-0.101198028,971.3144765,1197.039478,1192.470514,958.3972778,1095.81558,1078.944366,0.115171445,0.115171445,0.071759363,0.115171445,0.071759363,8.68270777,13.9354638
MSTRG.430.1,0.053353323,266.0340844,187.2463988,247.7460292,228.8709917,263.575025,234.9909944,0.17646444,0.17646444,0.07639498,0.17646444,0.07639498,5.66686411,13.08986533
MSTRG.4303.1,-0.505338867,43.92463076,29.61550184,25.69979556,14.30443698,26.06785961,29.54172501,0.342661753,0.290013767,0.342661753,0.342661753,0.290013767,2.918329784,3.448112176
MSTRG.4307.1,0.921695353,3.315066473,7.642710153,3.083975468,0.953629132,20.27500192,5.371222728,1.14179311,0.548623279,1.14179311,1.14179311,0.548623279,0.875815409,1.822744382
MSTRG.4308.1,-0.162463563,859.4309831,978.2668996,948.8364522,769.5787096,870.8596064,849.3245939,0.066630041,0.066630041,0.064290095,0.066630041,0.064290095,15.00824538,15.55449568
MSTRG.4317.1,-0.079027891,152.4930577,145.2114929,144.946847,135.4153368,164.1309679,119.5097057,0.161899711,0.029023662,0.161899711,0.161899711,0.029023662,6.176663269,34.45464568
MSTRG.4324.1,0.003482861,105.2533605,104.1319258,114.1070923,98.22380061,113.9262013,112.1242745,0.079497303,0.050674578,0.079497303,0.079497303,0.050674578,12.57904309,19.73376085
MSTRG.4327.1,-0.071854636,165154.9541,165069.1646,157294.0568,159521.174,153074.3336,151236.1756,0.028141001,0.027776993,0.028141001,0.028141001,0.027776993,35.5353385,36.00101677
MSTRG.433.1,-0.109866475,2023.019315,2046.335644,2300.645699,2101.798607,1962.813281,1838.300979,0.07252687,0.07252687,0.066991524,0.07252687,0.066991524,13.78799337,14.92726149
MSTRG.4332.1,-0.200478543,788.1570539,791.0205009,879.9610001,766.7178222,669.0750634,704.3015802,0.069316979,0.063676038,0.069316979,0.069316979,0.063676038,14.42647974,15.70449468
MSTRG.4350.1,0.137914991,25.69176516,23.88346923,44.20364837,25.74798657,49.23929038,28.19891932,0.375441674,0.359769304,0.375441674,0.375441674,0.359769304,2.663529566,2.779558984
MSTRG.4353.1,-0.11923664,125.1437593,93.62319938,137.7509042,103.9455754,123.5809641,100.7104262,0.191261245,0.191261245,0.113118567,0.191261245,0.113118567,5.228450755,8.840281688
MSTRG.4354.1,-0.06557235,53.04106356,68.78439138,71.95942758,54.35686053,56.96310064,73.85431251,0.171487463,0.156840739,0.171487463,0.171487463,0.156840739,5.831330081,6.375894474
MSTRG.4359.1,-0.203101117,700.3077924,665.8711221,718.5662839,608.4153863,597.6298186,604.9339598,0.038505844,0.038505844,0.009118602,0.038505844,0.009118602,25.97008396,109.6659348
MSTRG.4364.1,-0.821192905,697.8214925,747.0749175,770.9938669,431.9939968,389.0869417,433.0548325,0.06000366,0.050512416,0.06000366,0.06000366,0.050512416,16.66565018,19.7971128
MSTRG.4365.1,-0.671237337,36.4657312,68.78439138,51.39959113,31.46976136,36.68809872,30.21312785,0.309763961,0.309763961,0.104712147,0.309763961,0.104712147,3.228264503,9.54999038
MSTRG.4368.1,0.050763244,353.0545794,350.6093283,442.0364837,297.5322892,391.0178942,498.180908,0.253811435,0.136407282,0.253811435,0.253811435,0.136407282,3.939932806,7.330986911
MSTRG.4372.1,0.153198966,205.5341213,156.6755581,300.1736122,237.4536539,219.163116,279.9749847,0.330425086,0.330425086,0.127072297,0.330425086,0.127072297,3.0264046,7.869535855
MSTRG.4384.1,0.235025687,44.75339738,24.838808,82.2393458,52.44960227,61.79048205,64.45467274,0.575869737,0.575869737,0.10584058,0.575869737,0.10584058,1.736503823,9.448171976
MSTRG.439.1,0.067207552,125.1437593,107.9532809,178.8705771,164.0242107,100.4095333,167.1793074,0.269395128,0.269395128,0.261844221,0.269395128,0.261844221,3.712019624,3.819064622
MSTRG.4390.1,-0.031379179,1278.786892,1155.959911,1288.073754,1286.445699,1175.950111,1180.326195,0.05942383,0.05942383,0.051529867,0.05942383,0.051529867,16.82826579,19.40622126
MSTRG.4395.1,-0.015308205,185.6437225,106.9979421,191.206479,195.4939721,118.7535827,164.4936961,0.291997799,0.291997799,0.241918168,0.291997799,0.241918168,3.424683348,4.133629183
MSTRG.4405.1,-0.059300344,130.9451257,173.871656,91.49127221,114.4354959,108.1333436,157.7796676,0.311896682,0.311896682,0.213186231,0.311896682,0.213186231,3.206189923,4.690734449
MSTRG.4408.1,0.129118339,85.36296167,87.89116676,179.8985689,152.5806611,85.9273891,147.708625,0.457579656,0.457579656,0.288613563,0.457579656,0.288613563,2.185411843,3.464840627
MSTRG.4412.1,-0.266222369,282.6094168,275.1375655,267.2778739,195.4939721,263.575025,226.9341603,0.1490093,0.027877666,0.1490093,0.1490093,0.027877666,6.710990518,35.8710093
MSTRG.4415.1,-0.221525349,86.19172829,99.35523199,89.43528856,102.0383171,73.37619743,60.42625569,0.270877915,0.074820808,0.270877915,0.270877915,0.074820808,3.691700005,13.36526605
MSTRG.442.1,-0.160102692,33.97943135,41.07956707,56.53955024,30.51613223,55.03214808,32.22733637,0.348640457,0.262966176,0.348640457,0.348640457,0.262966176,2.868284449,3.802770441
MSTRG.4420.1,-0.196897029,114.3697933,113.6853135,124.3870105,96.31654234,139.9940609,71.16870115,0.339787976,0.050994067,0.339787976,0.339787976,0.050994067,2.943011732,19.61012448
MSTRG.4431.1,-0.323250607,88.67802815,51.58829354,107.9391414,93.45565495,57.92857692,46.99819887,0.367316532,0.346184493,0.367316532,0.367316532,0.346184493,2.722447573,2.88863314
MSTRG.4440.1,-0.138102896,72.10269578,82.15913415,91.49127221,85.82662189,65.65238718,71.84010399,0.138841197,0.118369323,0.138841197,0.138841197,0.118369323,7.202473183,8.448134836
MSTRG.4442.1,0.054090081,110.2259602,204.4424966,118.2190596,148.7661446,111.9952487,188.6641983,0.362045288,0.362045288,0.255960741,0.362045288,0.255960741,2.762085392,3.906849137
MSTRG.4444.1,-0.029075901,178.1848229,237.8793535,204.5703727,177.3750186,252.9547859,177.9217529,0.21444596,0.144597683,0.21444596,0.21444596,0.144597683,4.663179472,6.915740122
MSTRG.4446.1,-0.312773129,61.32872975,15.28542031,77.09938669,35.28427789,34.75714615,53.71222728,0.62685506,0.62685506,0.26168366,0.62685506,0.26168366,1.5952651,3.82140788
MSTRG.4450.1,1.183017645,9.1164328,3.821355077,10.27991823,17.16532438,24.13690705,11.4138483,0.444810593,0.444810593,0.362580394,0.444810593,0.362580394,2.248147899,2.758009027
MSTRG.4452.1,0.4264095,259.4039515,288.5123083,249.8020129,397.6633481,351.4333667,322.9447665,0.105524005,0.075807332,0.105524005,0.105524005,0.075807332,9.47651673,13.19133608
MSTRG.4456.1,0.496469132,92.82186124,87.89116676,97.65922314,129.693562,120.6845353,142.3374023,0.083091922,0.052635661,0.083091922,0.083091922,0.052635661,12.03486419,18.9985264
MSTRG.4459.1,-0.20871924,430.9586415,351.5646671,402.9727944,361.4254411,349.5024141,314.8879324,0.101903399,0.101903399,0.070694554,0.101903399,0.070694554,9.813215358,14.14536108
MSTRG.4464.1,-0.304136887,315.7600815,360.162716,362.8811134,254.6189783,281.9190743,304.8168898,0.089609415,0.076401942,0.089609415,0.089609415,0.076401942,11.15954172,13.08867255
MSTRG.4468.1,0.066018537,2904.826997,2831.624112,2675.862714,2756.941821,3061.52529,2987.742643,0.054130242,0.041701916,0.054130242,0.054130242,0.041701916,18.47396137,23.97971364
MSTRG.4478.1,0.172373447,42.26709753,42.99024461,41.1196729,61.03226446,51.17024295,30.21312785,0.331541712,0.022391838,0.331541712,0.331541712,0.022391838,3.016211725,44.65912989
MSTRG.4486.1,-0.102810987,451.6778069,433.7238012,446.148451,337.5847128,396.8107519,505.5663393,0.206133225,0.020716536,0.206133225,0.206133225,0.020716536,4.851231539,48.27061737
MSTRG.4492.1,0.129055854,68.78762931,87.89116676,124.3870105,104.8992045,115.8571538,86.61096649,0.301524762,0.301524762,0.144212527,0.301524762,0.144212527,3.316477208,6.934210361
MSTRG.4495.1,0.231631545,61.32872975,61.14168123,54.48356659,28.60887396,72.41072115,106.7530517,0.565532534,0.066105024,0.565532534,0.565532534,0.066105024,1.768244866,15.12744325
MSTRG.4497.1,0.163931939,67.95886269,63.05235877,62.70750117,88.68750929,59.85952949,68.48308978,0.204532936,0.045489487,0.204532936,0.204532936,0.045489487,4.889188128,21.98310122
MSTRG.4501.1,0.188917128,697.8214925,689.7545913,817.2534989,781.0222592,901.7548474,830.5253143,0.097146063,0.097146063,0.072444011,0.097146063,0.072444011,10.29377798,13.80376361
MSTRG.4506.1,0.152920495,85.36296167,71.65040769,55.51155842,68.66129751,83.03096025,84.59675797,0.210922926,0.210922926,0.111515513,0.210922926,0.111515513,4.741068317,8.967362241
MSTRG.4512.1,-8.42652E-05,169.0683901,204.4424966,185.0385281,193.5867138,186.3369224,178.5931557,0.095147224,0.095147224,0.040275254,0.095147224,0.040275254,10.51002808,24.82914228
MSTRG.4516.1,-0.2394181,266.0340844,211.129868,185.0385281,149.7197737,210.4738295,200.7494495,0.187298147,0.187298147,0.174528067,0.187298147,0.174528067,5.339081108,5.729737452
MSTRG.4524.1,0.157242987,15.74656575,7.642710153,8.22393458,3.814516528,26.06785961,5.371222728,1.057168559,0.428965883,1.057168559,1.057168559,0.428965883,0.945922948,2.331187724
MSTRG.4526.1,0.003277873,278.4655837,239.7900311,278.5857839,266.0625279,245.2309756,287.360416,0.084197885,0.084197885,0.079127454,0.084197885,0.079127454,11.87678283,12.63783874
MSTRG.4531.1,-0.036408807,168.2396235,142.3454766,153.1707816,149.7197737,155.4416814,147.0372222,0.084127646,0.084127646,0.028479833,0.084127646,0.028479833,11.88669887,35.11256522
MSTRG.4540.1,0.100557467,2285.738333,2376.882858,2255.414059,2502.322843,2481.274045,2433.835299,0.027415838,0.027415838,0.014188575,0.027415838,0.014188575,36.47526616,70.4792417
MSTRG.4545.1,0.102269301,1492.608679,1313.590808,1531.707816,1516.27032,1647.102537,1493.199918,0.080429016,0.080429016,0.053473663,0.080429016,0.053473663,12.43332384,18.70079494
MSTRG.4547.1,-0.173768091,494.7736711,471.937352,521.191854,411.0141559,413.2238487,494.8238938,0.108628273,0.049698704,0.108628273,0.108628273,0.049698704,9.205706551,20.12124922
MSTRG.4552.1,1.104394462,12.43149927,14.33008154,26.72778739,30.51613223,56.96310064,27.52751648,0.435459089,0.435459089,0.422609063,0.435459089,0.422609063,2.296426976,2.366253085
MSTRG.4560.1,-0.012194716,110.2259602,66.87371384,95.6032395,76.29033057,114.8916776,79.22553524,0.242630358,0.242630358,0.2384107,0.242630358,0.2384107,4.121495787,4.194442613
MSTRG.4566.1,-0.207691808,105.2533605,90.75718307,121.3030351,69.61492664,115.8571538,89.29657786,0.25337204,0.144458128,0.25337204,0.25337204,0.144458128,3.946765404,6.922421128
MSTRG.4571.1,0.377341481,275.1505172,249.3434188,269.3338575,337.5847128,350.4678904,343.0868518,0.05115741,0.05115741,0.018807496,0.05115741,0.018807496,19.54751019,53.17029042
MSTRG.4572.1,0.761086322,15.74656575,11.46406523,6.167950935,7.629033057,32.82619359,16.11366818,0.679906526,0.431255964,0.679906526,0.679906526,0.431255964,1.470790413,2.318808511
MSTRG.4576.1,-0.027394297,103.5958273,106.0426034,116.1630759,134.4617076,87.85834166,97.35341195,0.231117801,0.061350198,0.231117801,0.231117801,0.061350198,4.326797831,16.2998659
MSTRG.458.1,-0.006550159,222.9382203,149.032848,161.3947161,180.235906,212.404782,138.3089853,0.222659056,0.222659056,0.209934216,0.222659056,0.209934216,4.491171462,4.763396928
MSTRG.4580.1,-0.07542649,154.9793576,101.2659095,137.7509042,123.018158,160.2690628,90.63938354,0.279546069,0.20882935,0.279546069,0.279546069,0.20882935,3.577227909,4.788598917
MSTRG.4586.1,-0.072354049,78.73282873,97.44455446,94.57524767,87.73388015,103.3059622,66.46888126,0.215430122,0.11166168,0.215430122,0.215430122,0.11166168,4.641876413,8.955623835
MSTRG.4588.1,-0.003683227,221.2806871,206.3531741,238.4941028,216.473813,253.9202622,194.0354211,0.136602459,0.072436563,0.136602459,0.136602459,0.072436563,7.320512431,13.80518296
MSTRG.4589.1,0.12040575,126.8012926,165.2736071,148.0308224,154.4879194,164.1309679,159.7938762,0.131358579,0.131358579,0.03028533,0.131358579,0.03028533,7.612749807,33.01928675
MSTRG.4592.1,-0.135326519,314.1025483,397.420928,325.8734077,309.9294679,308.9524102,325.6303779,0.130398517,0.130398517,0.029728788,0.130398517,0.029728788,7.668798863,33.63742909
MSTRG.4593.1,0.188700256,140.0615585,152.8542031,162.422708,150.6734029,201.7845429,166.5079046,0.151250479,0.073918072,0.151250479,0.151250479,0.073918072,6.611549289,13.52849143
MSTRG.4594.1,-0.34348951,111.0547268,128.9707338,109.995125,89.64113842,95.58215192,90.63938354,0.091390587,0.091390587,0.034596298,0.091390587,0.034596298,10.9420459,28.90482644
MSTRG.4598.1,-0.693858265,51.38353033,70.69506892,59.62352571,36.23790702,33.79166987,42.29837898,0.159992165,0.159992165,0.116964206,0.159992165,0.116964206,6.250306086,8.54962416
MSTRG.461.1,-0.149657164,39.78079767,99.35523199,53.45557477,56.26411879,65.65238718,51.69801876,0.48609615,0.48609615,0.1229395,0.48609615,0.1229395,2.057206173,8.134082184
MSTRG.4613.1,0.340659749,54.6985968,42.99024461,28.78377103,44.82056921,65.65238718,49.68381024,0.307832616,0.307832616,0.204139318,0.307832616,0.204139318,3.248518664,4.898615362
MSTRG.4617.1,-0.12691443,307.4724154,290.4229858,253.9139802,230.77825,262.6095487,286.6890131,0.107854003,0.096366869,0.107854003,0.107854003,0.096366869,9.271793084,10.37701035
MSTRG.4624.1,0.42690923,43.09586415,42.99024461,40.09168108,32.42339049,80.13453141,57.06924149,0.421983124,0.040533147,0.421983124,0.421983124,0.040533147,2.369763016,24.67116584
MSTRG.4626.1,0.867649468,43.09586415,14.33008154,48.31561566,71.52218491,72.41072115,49.01240739,0.519241084,0.519241084,0.206171927,0.519241084,0.206171927,1.925887668,4.850320878
MSTRG.4636.1,-0.283772877,44.75339738,46.81159969,72.9874194,66.75403925,48.2738141,20.14208523,0.520942535,0.286968355,0.520942535,0.520942535,0.286968355,1.919597525,3.484704784
MSTRG.4638.1,0.130173389,611.6297642,569.3819064,730.9021858,655.1432138,720.2453064,717.0582342,0.131436582,0.131436582,0.052619681,0.131436582,0.052619681,7.608231946,19.0042962
MSTRG.4643.1,-0.412109643,28.17806502,47.76693846,40.09168108,20.97984091,21.2404782,44.98399035,0.474202895,0.255192412,0.474202895,0.474202895,0.255192412,2.10880197,3.918611805
